-50,-101,-151,-200,-50,-100,-151,-200
-51,-101,-150,-201,-51,-101,-150,-201
-51,-101,-150,-201,-51,-101,-150,-201
-51,-100,-149,-201,-50,-100,-150,-200
-50,-100,-149,-200,-50,-100,-149,-200
-50,-100,-149,-200,-50,-100,-149,-199
-50,-99,-149,-199,-50,-100,-149,-199
-50,-100,-149,-199,-50,-100,-149,-199
-50,-100,-150,-199,-50,-100,-150,-199
-50,-100,-150,-199,-51,-100,-150,-199
-51,-100,-150,-199,-50,-100,-150,-199
-50,-99,-151,-199,-49,-99,-150,-199
-49,-99,-151,-200,-49,-99,-151,-200
-50,-99,-151,-200,-50,-100,-151,-200
-50,-101,-151,-200,-50,-101,-150,-200
-50,-100,-150,-201,-49,-101,-150,-200
-50,-101,-149,-201,-49,-100,-149,-200
-50,-101,-150,-201,-50,-101,-150,-200
-51,-100,-150,-200,-51,-100,-150,-200
-50,-100,-150,-200,-50,-100,-150,-199
-50,-99,-151,-200,-50,-99,-151,-199
-50,-99,-151,-200,-50,-99,-150,-200
-50,-100,-149,-199,-50,-99,-150,-200
-50,-100,-149,-198,-50,-100,-149,-199
-50,-100,-149,-199,-50,-100,-149,-199
-50,-99,-149,-199,-50,-100,-149,-199
-50,-99,-150,-199,-50,-99,-150,-200
-49,-99,-150,-200,-50,-99,-150,-200
-50,-100,-150,-200,-50,-100,-150,-200
-50,-101,-150,-200,-49,-101,-150,-200
-50,-101,-150,-200,-50,-101,-150,-200
-51,-101,-150,-200,-50,-101,-150,-200
-51,-101,-150,-201,-51,-101,-150,-201
-51,-100,-151,-201,-51,-100,-151,-201
-50,-100,-150,-200,-50,-100,-150,-200
-50,-100,-150,-200,-50,-100,-150,-200
-50,-100,-149,-200,-50,-100,-149,-199
-50,-100,-150,-199,-50,-100,-150,-199
-50,-100,-150,-199,-51,-100,-150,-199
-50,-100,-150,-199,-50,-100,-150,-199
-50,-100,-151,-199,-51,-100,-151,-199
-50,-99,-150,-200,-50,-99,-150,-199
-50,-99,-150,-200,-50,-99,-150,-200
-50,-99,-149,-201,-50,-100,-149,-201
-50,-100,-149,-200,-50,-101,-149,-200
-50,-100,-149,-200,-49,-101,-149,-200
-49,-101,-149,-200,-49,-101,-150,-200
-50,-100,-150,-200,-50,-101,-149,-200
-51,-100,-150,-200,-50,-101,-150,-200
-50,-100,-150,-200,-50,-100,-151,-200
-51,-100,-151,-200,-51,-99,-150,-200
-50,-99,-150,-200,-50,-99,-150,-200
-50,-99,-151,-200,-50,-99,-151,-200
-50,-100,-151,-199,-50,-100,-150,-199
-50,-100,-151,-199,-50,-99,-151,-199
-51,-99,-150,-199,-51,-100,-150,-199
-50,-99,-149,-200,-50,-99,-149,-199
-49,-99,-150,-200,-49,-99,-150,-200
-50,-100,-150,-200,-50,-100,-150,-200
-50,-101,-151,-200,-50,-100,-150,-200
-50,-101,-151,-200,-50,-100,-151,-200
-51,-101,-151,-200,-51,-101,-151,-200
-51,-101,-150,-201,-51,-101,-150,-201
-51,-100,-149,-201,-51,-101,-149,-201
-50,-100,-149,-200,-50,-100,-149,-200
-50,-99,-149,-200,-50,-100,-149,-200
-50,-100,-150,-199,-50,-100,-150,-199
-50,-100,-150,-199,-50,-100,-150,-199
-51,-100,-150,-199,-50,-100,-150,-199
-51,-100,-151,-199,-51,-100,-151,-199
-51,-100,-150,-199,-50,-100,-151,-199
-49,-99,-150,-200,-49,-99,-150,-199
-50,-99,-150,-200,-50,-100,-151,-200
-50,-100,-150,-201,-49,-100,-150,-201
-50,-100,-150,-201,-49,-100,-150,-200
-50,-101,-150,-200,-49,-100,-150,-200
-50,-101,-150,-200,-50,-100,-149,-200
-50,-101,-150,-201,-50,-100,-150,-200
-50,-100,-150,-200,-51,-100,-150,-200
-50,-100,-150,-200,-50,-100,-150,-200
-50,-99,-151,-200,-51,-99,-151,-200
-50,-99,-150,-200,-50,-99,-150,-200
-50,-99,-150,-200,-50,-100,-150,-200
-50,-100,-149,-198,-50,-100,-149,-199
-50,-99,-149,-198,-50,-99,-149,-199
-50,-100,-149,-198,-50,-99,-149,-199
-50,-99,-150,-199,-50,-99,-150,-199
-49,-99,-150,-200,-49,-99,-149,-200
-50,-100,-150,-200,-50,-100,-150,-201
-50,-101,-151,-200,-50,-101,-151,-200
-50,-101,-151,-200,-50,-101,-151,-200
-51,-101,-150,-200,-51,-101,-150,-200
-51,-101,-151,-201,-51,-101,-150,-201
-51,-100,-150,-201,-51,-100,-150,-201
-50,-100,-150,-200,-50,-100,-150,-200
-50,-100,-150,-200,-50,-100,-150,-200
-50,-100,-149,-200,-50,-100,-149,-200
-50,-100,-150,-200,-50,-100,-150,-199
-51,-100,-150,-199,-51,-100,-150,-199
-50,-100,-150,-199,-50,-100,-150,-199
-51,-100,-150,-199,-50,-100,-151,-199
-49,-99,-150,0,-49,-99,-150,0
-49,-99,-150,0,-50,-100,-150,0
-50,-99,-149,0,-50,-99,-150,0
-50,-101,-149,0,-50,-101,-150,0
-50,-101,-149,0,-49,-101,-149,0
-49,-101,-149,0,-49,-101,-150,0
-50,-101,-150,0,-50,-101,-150,0
-51,-100,-150,0,-51,-100,-150,0
-50,-100,-151,0,-50,-100,-150,0
-51,-99,-151,0,-51,-99,-150,0
-50,-99,-150,0,-50,-99,-150,0
-50,-99,-150,0,-50,-99,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-99,-150,0,-50,-100,-150,0
-51,-99,-150,0,-51,-99,-150,0
-50,-99,-149,0,-50,-99,-149,0
-49,-99,-150,0,-49,-99,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-101,-151,0,-50,-101,-150,0
-50,-101,-151,0,-50,-101,-151,0
-51,-101,-151,0,-50,-101,-151,0
-51,-101,-150,0,-51,-100,-150,0
-51,-100,-149,0,-51,-100,-150,0
-50,-100,-149,0,-50,-100,-149,0
-50,-100,-149,0,-50,-100,-148,0
-50,-100,-150,0,-50,-100,-149,0
-50,-100,-149,0,-50,-100,-149,0
-50,-100,-150,0,-51,-100,-150,0
-51,-99,-150,0,-51,-99,-151,0
-51,-100,-150,0,-50,-100,-151,0
-50,-99,-151,0,-49,-99,-150,0
-50,-99,-151,0,-50,-99,-150,0
-50,-100,-150,0,-50,-99,-150,0
-50,-100,-150,0,-50,-100,-150,0
-49,-100,-150,0,-49,-101,-150,0
-49,-101,-149,0,-49,-101,-149,0
-50,-101,-150,0,-50,-101,-150,0
-50,-101,-150,0,-50,-100,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-99,-151,0,-50,-99,-151,0
-50,-99,-150,0,-50,-99,-150,0
-50,-99,-150,0,-50,-99,-150,0
-50,-99,-150,0,-50,-100,-149,0
-50,-99,-149,0,-50,-99,-149,0
-50,-99,-149,0,-50,-99,-149,0
-50,-99,-150,0,-50,-99,-149,0
-49,-99,-149,0,-50,-99,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-101,-151,0,-50,-100,-151,0
-50,-101,-151,0,-50,-100,-151,0
-50,-101,-150,0,-50,-101,-150,0
-51,-100,-150,0,-51,-101,-150,0
-51,-100,-150,0,-51,-101,-151,0
-50,-100,-150,0,-50,-100,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-100,-149,0,-51,-100,-149,0
-50,-100,-150,0,-50,-100,-150,0
-50,-100,-150,0,-51,-100,-150,0
-50,-100,-150,0,-51,-100,-150,0
-51,-100,-150,0,-51,-100,-151,0
-50,-99,-150,0,-50,-99,-150,0
-50,-99,-149,0,-50,-100,-150,0
-50,-100,-150,0,-50,-99,-150,0
-50,-100,-149,0,-50,-100,-149,0
-50,-101,-148,0,-50,-101,-149,0
-49,-101,-149,0,-49,-101,-150,0
-50,-101,-150,0,-50,-100,-150,0
-50,-100,-151,0,-50,-100,-151,0
-50,-100,-151,0,-50,-100,-151,0
-51,-99,-151,0,-50,-99,-151,0
-50,-99,-150,0,-50,-99,-150,0
-50,-99,-150,0,-50,-99,-150,0
-50,-100,-150,0,-50,-99,-150,0
-50,-100,-150,0,-50,-100,-150,0
-51,-99,-150,0,-51,-100,-151,0
-50,-99,-149,0,-50,-100,-150,0
-49,-99,-150,0,-49,-100,-150,0
-49,-100,-150,0,-49,-100,-150,0
-50,-100,-150,0,-50,-100,-150,0
-50,-101,-150,0,-50,-101,-151,0
-50,-101,-150,0,-50,-101,-150,0
-50,-101,-150,0,-51,-101,-150,0
-51,-100,-149,0,-51,-100,-150,0
-50,-100,-149,0,-50,-100,-149,0
-50,-100,-149,0,-50,-100,-148,0
-50,-100,-149,0,-50,-100,-149,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-101,0,0
-50,-100,0,0,-51,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-99,0,0,-49,-99,0,0
-50,-100,0,0,-49,-99,0,0
-50,-100,0,0,-49,-99,0,0
-50,-100,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-50,-100,0,0,-49,-101,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-99,0,0
-49,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-49,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-102,0,0
-51,-100,0,0,-51,-101,0,0
-51,-100,0,0,-51,-101,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-51,-100,0,0,-50,-101,0,0
-50,-99,0,0,-50,-100,0,0
-51,-99,0,0,-51,-100,0,0
-49,-99,0,0,-50,-99,0,0
-50,-99,0,0,-49,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-100,0,0
-49,-101,0,0,-49,-101,0,0
-50,-101,0,0,-50,-100,0,0
-50,-101,0,0,-51,-100,0,0
-50,-101,0,0,-50,-100,0,0
-51,-99,0,0,-51,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-51,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-100,0,0
-49,-99,0,0,-49,-100,0,0
-49,-100,0,0,-49,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-100,0,0,-50,-101,0,0
-50,-101,0,0,-51,-101,0,0
-51,-100,0,0,-51,-101,0,0
-51,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-99,0,0
-50,-99,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-101,0,0
-51,-100,0,0,-51,-99,0,0
-50,-100,0,0,-51,-100,0,0
-49,-99,0,0,-50,-99,0,0
-49,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-101,0,0,-50,-100,0,0
-49,-101,0,0,-50,-100,0,0
-50,-100,0,0,-50,-101,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-49,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-100,0,0,-49,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-51,-101,0,0,-51,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-101,0,0
-50,-100,0,0,-50,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-101,0,0
-50,-100,0,0,-50,-101,0,0
-50,-101,0,0,-49,-101,0,0
-50,-100,0,0,-50,-101,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-51,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-99,0,0
-51,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-49,-99,0,0,-49,-99,0,0
-50,-100,0,0,-49,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-51,-101,0,0
-51,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-101,0,0
-51,-100,0,0,-51,-99,0,0
-51,-100,0,0,-51,-100,0,0
-49,-99,0,0,-50,-99,0,0
-49,-100,0,0,-49,-100,0,0
-49,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-101,0,0
-51,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-50,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-100,0,0,-50,-101,0,0
-50,-102,0,0,-50,-101,0,0
-51,-101,0,0,-51,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-99,0,0,-51,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-101,0,0,-50,-101,0,0
-50,-100,0,0,-50,-100,0,0
-51,-100,0,0,-51,-100,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-99,0,0,-50,-99,0,0
-50,-100,0,0,-50,-101,0,0
-49,-100,0,0,-49,-101,0,0
-49,-101,0,0,-50,-101,0,0
-50,-101,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-100,0,0
-51,-100,0,0,-50,-100,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-50,-100,0,0,-50,-99,0,0
-51,-99,0,0,-51,-99,0,0
-50,-99,0,0,-50,-99,0,0
-49,-99,0,0,-49,-99,0,0
-49,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-51,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-50,0,0,0
-50,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-50,0,0,0
-50,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-50,0,0,0
-50,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-49,0,0,0
-49,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-51,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-50,0,0,0
-49,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-49,0,0,0,-49,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-51,0,0,0,-51,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
-50,0,0,0,-50,0,0,0
